Response ID,Real image ID,Synthetic Image ID,Real Image Response,Syn image response,Date
2454,14,204,synthetic,real,2020-01-02T20:12:48.014325
2455,48,129,synthetic,synthetic,2020-01-02T20:12:48.014325
2456,5,157,synthetic,real,2020-01-02T20:12:48.014325
2457,118,195,real,synthetic,2020-01-02T20:12:48.014325
2458,4,142,real,synthetic,2020-01-02T20:12:48.014325
2459,88,248,real,real,2020-01-02T20:12:48.014325
2460,64,180,synthetic,synthetic,2020-01-02T20:12:48.014325
2461,48,207,real,real,2020-01-02T20:12:48.014325
2462,93,181,synthetic,real,2020-01-02T20:12:48.014325
2463,39,133,real,synthetic,2020-01-02T20:12:48.014325
2464,58,131,real,synthetic,2020-01-02T20:12:48.014325
2465,72,195,synthetic,synthetic,2020-01-02T20:12:48.014325
2466,25,129,synthetic,synthetic,2020-01-02T20:12:48.014325
2467,68,181,synthetic,synthetic,2020-01-02T20:12:48.014325
2468,86,238,real,synthetic,2020-01-02T20:12:48.014325
2469,110,175,synthetic,synthetic,2020-01-02T20:12:48.014325
2470,98,159,synthetic,real,2020-01-02T20:12:48.014325
2471,21,138,real,synthetic,2020-01-02T20:12:48.014325
2472,90,126,synthetic,synthetic,2020-01-02T20:12:48.014325
2473,16,124,real,synthetic,2020-01-02T20:12:48.014325
2474,51,246,real,synthetic,2020-01-02T20:12:48.014325
2475,69,137,real,synthetic,2020-01-02T20:12:48.014325
2476,61,127,synthetic,synthetic,2020-01-02T20:12:48.014325
2477,81,224,real,synthetic,2020-01-02T20:12:48.014325
2478,8,202,synthetic,synthetic,2020-01-02T20:12:48.014325
2479,38,152,synthetic,synthetic,2020-01-02T20:12:48.014325
2480,74,228,synthetic,real,2020-01-02T20:12:48.014325
2481,103,161,synthetic,real,2020-01-02T20:12:48.014325
2482,2,221,synthetic,synthetic,2020-01-02T20:12:48.014325
2483,22,136,real,real,2020-01-02T20:12:48.014325
2484,52,127,real,real,2020-01-02T20:12:48.014325
2485,118,126,synthetic,real,2020-01-02T20:12:48.014325
2486,19,201,synthetic,synthetic,2020-01-02T20:12:48.014325
2487,4,211,real,synthetic,2020-01-02T20:12:48.014325
2488,101,149,synthetic,synthetic,2020-01-02T20:12:48.014325
2489,63,225,real,synthetic,2020-01-02T20:12:48.014325
2490,41,213,real,real,2020-01-02T20:12:48.014325
2491,115,157,synthetic,real,2020-01-02T20:12:48.014325
2492,114,137,real,real,2020-01-02T20:12:48.014325
2493,87,211,synthetic,synthetic,2020-01-02T20:12:48.014325
2494,19,139,synthetic,synthetic,2020-01-02T20:12:48.014325
2495,64,234,synthetic,synthetic,2020-01-02T20:12:48.014325
2496,56,241,synthetic,real,2020-01-02T20:12:48.014325
2497,45,217,real,synthetic,2020-01-02T20:12:48.014325
2498,19,132,synthetic,real,2020-01-02T20:12:48.014325
2499,82,187,real,synthetic,2020-01-02T20:12:48.014325
2500,120,158,real,synthetic,2020-01-02T20:12:48.014325
2501,71,141,synthetic,synthetic,2020-01-02T20:12:48.014325
2502,70,142,real,synthetic,2020-01-02T20:12:48.014325
2503,35,195,synthetic,real,2020-01-02T20:12:48.014325
2504,50,199,real,real,2020-01-02T20:12:48.014325
2505,92,213,synthetic,synthetic,2020-01-02T20:12:48.014325
2506,2,212,synthetic,real,2020-01-02T20:12:48.014325
2507,85,153,synthetic,real,2020-01-02T20:12:48.014325
2508,119,246,real,real,2020-01-02T20:12:48.014325
2509,98,199,synthetic,synthetic,2020-01-02T20:12:48.014325
2510,9,214,synthetic,real,2020-01-02T20:12:48.014325
2511,40,196,synthetic,real,2020-01-02T20:12:48.014325
2512,108,227,real,synthetic,2020-01-02T20:12:48.014325
2513,55,132,real,real,2020-01-02T20:12:48.014325
2514,115,165,real,synthetic,2020-01-02T20:12:48.014325
2515,4,153,real,synthetic,2020-01-02T20:12:48.014325
2516,20,231,real,real,2020-01-02T20:12:48.014325
2517,59,222,synthetic,real,2020-01-02T20:12:48.014325
2518,39,204,synthetic,real,2020-01-02T20:12:48.014325
2519,22,187,synthetic,real,2020-01-02T20:12:48.014325
2520,76,146,real,synthetic,2020-01-02T20:12:48.014325
2521,95,222,real,synthetic,2020-01-02T20:12:48.014325
2522,98,164,real,synthetic,2020-01-02T20:12:48.014325
2523,114,209,synthetic,real,2020-01-02T20:12:48.014325
2524,34,229,real,synthetic,2020-01-02T20:12:48.014325
2525,86,129,synthetic,real,2020-01-02T20:12:48.014325
2526,72,213,real,real,2020-01-02T20:12:48.014325
2527,41,135,synthetic,real,2020-01-02T20:12:48.014325
2528,68,170,synthetic,real,2020-01-02T20:12:48.014325
2529,20,184,synthetic,real,2020-01-02T20:12:48.014325
2530,67,243,real,real,2020-01-02T20:12:48.014325
2531,18,184,real,real,2020-01-02T20:12:48.014325
2532,24,220,real,real,2020-01-02T20:12:48.014325
2533,48,242,real,real,2020-01-02T20:12:48.014325
2534,45,162,synthetic,synthetic,2020-01-02T20:12:48.014325
2535,19,126,real,synthetic,2020-01-02T20:12:48.014325
2536,46,124,synthetic,real,2020-01-02T20:12:48.014325
2537,3,221,real,real,2020-01-02T20:12:48.014325
2538,67,202,synthetic,synthetic,2020-01-02T20:12:48.014325
2539,33,159,synthetic,synthetic,2020-01-02T20:12:48.014325
2540,51,216,synthetic,real,2020-01-02T20:12:48.014325
2541,32,130,real,real,2020-01-02T20:12:48.014325
2542,119,154,real,real,2020-01-02T20:12:48.014325
2543,118,138,synthetic,synthetic,2020-01-02T20:12:48.014325
2544,63,246,synthetic,synthetic,2020-01-02T20:12:48.014325
2545,115,121,synthetic,synthetic,2020-01-02T20:12:48.014325
2546,47,212,real,real,2020-01-02T20:12:48.014325
2547,41,221,synthetic,synthetic,2020-01-02T20:12:48.014325
2548,18,179,real,synthetic,2020-01-02T20:12:48.014325
2549,98,144,real,real,2020-01-02T20:12:48.014325
2550,24,226,real,synthetic,2020-01-02T20:12:48.014325
2551,65,150,real,synthetic,2020-01-02T20:12:48.014325
2552,96,224,real,synthetic,2020-01-02T20:12:48.014325
2553,28,211,synthetic,synthetic,2020-01-02T20:12:48.014325
2554,30,131,real,real,2020-01-02T20:12:48.014325
2555,79,135,synthetic,synthetic,2020-01-02T20:12:48.014325
2556,3,184,synthetic,synthetic,2020-01-02T20:12:48.014325
2557,61,214,synthetic,real,2020-01-02T20:12:48.014325
2558,115,221,real,synthetic,2020-01-02T20:12:48.014325
2559,116,122,synthetic,synthetic,2020-01-02T20:12:48.014325
2560,97,238,real,real,2020-01-02T20:12:48.014325
2561,24,132,synthetic,real,2020-01-02T20:12:48.014325
2562,28,193,synthetic,real,2020-01-02T20:12:48.014325
2563,19,219,synthetic,synthetic,2020-01-02T20:12:48.014325
2564,22,165,synthetic,synthetic,2020-01-02T20:12:48.014325
2565,8,169,real,synthetic,2020-01-02T20:12:48.014325
2566,48,168,synthetic,synthetic,2020-01-02T20:12:48.014325
2567,46,146,synthetic,synthetic,2020-01-02T20:12:48.014325
2568,93,210,real,synthetic,2020-01-02T20:12:48.014325
2569,115,133,synthetic,synthetic,2020-01-02T20:12:48.014325
2570,115,182,real,synthetic,2020-01-02T20:12:48.014325
2571,56,182,real,real,2020-01-02T20:12:48.014325
2572,48,231,real,synthetic,2020-01-02T20:12:48.014325
2573,21,140,real,synthetic,2020-01-02T20:12:48.014325
2574,105,220,synthetic,real,2020-01-02T20:12:48.014325
2575,87,245,real,synthetic,2020-01-02T20:12:48.014325
2576,51,183,real,synthetic,2020-01-02T20:12:48.014325
2577,80,179,synthetic,synthetic,2020-01-02T20:12:48.014325
2578,41,220,real,synthetic,2020-01-02T20:12:48.014325
2579,93,213,synthetic,real,2020-01-02T20:12:48.014325
2580,16,187,synthetic,synthetic,2020-01-02T20:12:48.014325
2581,63,199,synthetic,synthetic,2020-01-02T20:12:48.014325
2582,67,203,real,real,2020-01-02T20:12:48.014325
2583,93,127,real,real,2020-01-02T20:12:48.014325
2584,87,207,synthetic,synthetic,2020-01-02T20:12:48.014325
2585,66,166,real,synthetic,2020-01-02T20:12:48.014325
2586,12,135,real,synthetic,2020-01-02T20:12:48.014325
2587,16,204,synthetic,synthetic,2020-01-02T20:12:48.014325
2588,99,162,real,synthetic,2020-01-02T20:12:48.014325
2589,43,185,real,synthetic,2020-01-02T20:12:48.014325
2590,60,216,synthetic,synthetic,2020-01-02T20:12:48.014325
2591,25,231,synthetic,synthetic,2020-01-02T20:12:48.014325
2592,99,189,synthetic,synthetic,2020-01-02T20:12:48.014325
2593,65,131,synthetic,synthetic,2020-01-02T20:12:48.014325
2594,85,236,synthetic,real,2020-01-02T20:12:48.014325
2595,50,244,real,synthetic,2020-01-02T20:12:48.014325
2596,100,215,real,synthetic,2020-01-02T20:12:48.014325
2597,61,129,synthetic,real,2020-01-02T20:12:48.014325
2598,98,230,synthetic,real,2020-01-02T20:12:48.014325
2599,23,128,real,synthetic,2020-01-02T20:12:48.014325
2600,100,245,synthetic,real,2020-01-02T20:12:48.014325
2601,10,152,real,synthetic,2020-01-02T20:12:48.014325
2602,9,128,synthetic,real,2020-01-02T20:12:48.014325
2603,45,216,synthetic,synthetic,2020-01-02T20:12:48.014325
2604,101,220,real,synthetic,2020-01-02T20:12:48.014325
2605,45,169,real,real,2020-01-02T20:12:48.014325
2606,39,230,synthetic,real,2020-01-02T20:12:48.014325
2607,89,154,real,real,2020-01-02T20:12:48.014325
2608,107,246,real,real,2020-01-02T20:12:48.014325
2609,79,244,real,real,2020-01-02T20:12:48.014325
2610,44,243,synthetic,real,2020-01-02T20:12:48.014325
2611,74,170,real,real,2020-01-02T20:12:48.014325
2612,21,240,synthetic,synthetic,2020-01-02T20:12:48.014325
2613,88,241,real,real,2020-01-02T20:12:48.014325
2614,85,122,real,synthetic,2020-01-02T20:12:48.014325
2615,82,246,real,real,2020-01-02T20:12:48.014325
2616,82,180,synthetic,real,2020-01-02T20:12:48.014325
2617,12,139,synthetic,real,2020-01-02T20:12:48.014325
2618,105,207,real,synthetic,2020-01-02T20:12:48.014325
2619,23,132,synthetic,synthetic,2020-01-02T20:12:48.014325
2620,97,150,synthetic,real,2020-01-02T20:12:48.014325
2621,35,126,real,real,2020-01-02T20:12:48.014325
2622,118,178,real,synthetic,2020-01-02T20:12:48.014325
2623,29,247,real,synthetic,2020-01-02T20:12:48.014325
2624,43,204,real,synthetic,2020-01-02T20:12:48.014325
2625,58,182,synthetic,synthetic,2020-01-02T20:12:48.014325
2626,69,232,real,synthetic,2020-01-02T20:12:48.014325
2627,81,179,synthetic,real,2020-01-02T20:12:48.014325
2628,99,152,synthetic,synthetic,2020-01-02T20:12:48.014325
2629,84,229,real,real,2020-01-02T20:12:48.014325
2630,35,170,synthetic,synthetic,2020-01-02T20:12:48.014325
2631,81,185,real,real,2020-01-02T20:12:48.014325
2632,64,180,real,synthetic,2020-01-02T20:12:48.014325
2633,116,138,real,synthetic,2020-01-02T20:12:48.014325
2634,110,133,synthetic,synthetic,2020-01-02T20:12:48.014325
2635,91,162,synthetic,real,2020-01-02T20:12:48.014325
2636,67,124,real,real,2020-01-02T20:12:48.014325
2637,113,178,synthetic,synthetic,2020-01-02T20:12:48.014325
2638,86,151,synthetic,synthetic,2020-01-02T20:12:48.014325
2639,46,172,synthetic,real,2020-01-02T20:12:48.014325
2640,86,193,real,real,2020-01-02T20:12:48.014325
2641,98,180,synthetic,real,2020-01-02T20:12:48.014325
2642,99,158,real,synthetic,2020-01-02T20:12:48.014325
2643,107,242,real,synthetic,2020-01-02T20:12:48.014325
2644,22,186,synthetic,synthetic,2020-01-02T20:12:48.014325
2645,85,161,real,synthetic,2020-01-02T20:12:48.014325
2646,36,226,real,synthetic,2020-01-02T20:12:48.014325
2647,55,142,synthetic,real,2020-01-02T20:12:48.014325
2648,67,170,synthetic,synthetic,2020-01-02T20:12:48.014325
2649,78,191,synthetic,real,2020-01-02T20:12:48.014325
2650,83,177,real,real,2020-01-02T20:12:48.014325
2651,54,146,real,synthetic,2020-01-02T20:12:48.014325
2652,99,202,real,synthetic,2020-01-02T20:12:48.014325
2653,81,135,real,real,2020-01-02T20:12:48.014325
2654,3,168,synthetic,real,2020-01-02T20:12:48.014325
2655,85,242,synthetic,real,2020-01-02T20:12:48.014325
2656,79,123,synthetic,real,2020-01-02T20:12:48.014325
2657,88,245,synthetic,synthetic,2020-01-02T20:12:48.014325
2658,51,148,synthetic,real,2020-01-02T20:12:48.014325
2659,101,180,synthetic,real,2020-01-02T20:12:48.014325
2660,46,239,synthetic,synthetic,2020-01-02T20:12:48.014325
2661,42,217,real,synthetic,2020-01-02T20:12:48.014325
2662,118,246,real,synthetic,2020-01-02T20:12:48.014325
2663,91,172,synthetic,real,2020-01-02T20:12:48.014325
2664,85,137,synthetic,synthetic,2020-01-02T20:12:48.014325
2665,17,201,synthetic,real,2020-01-02T20:12:48.014325
2666,105,185,synthetic,real,2020-01-02T20:12:48.014325
2667,119,121,real,synthetic,2020-01-02T20:12:48.014325
2668,26,229,real,synthetic,2020-01-02T20:12:48.014325
2669,46,155,real,real,2020-01-02T20:12:48.014325
2670,97,210,synthetic,synthetic,2020-01-02T20:12:48.014325
2671,50,140,synthetic,real,2020-01-02T20:12:48.014325
2672,2,242,real,synthetic,2020-01-02T20:12:48.014325
2673,5,220,real,synthetic,2020-01-02T20:12:48.014325
2674,25,232,synthetic,real,2020-01-02T20:12:48.014325
2675,116,167,real,real,2020-01-02T20:12:48.014325
2676,87,216,synthetic,synthetic,2020-01-02T20:12:48.014325
2677,52,149,real,real,2020-01-02T20:12:48.014325
2678,109,223,real,synthetic,2020-01-02T20:12:48.014325
2679,40,172,real,real,2020-01-02T20:12:48.014325
2680,102,230,real,real,2020-01-02T20:12:48.014325
2681,30,146,synthetic,synthetic,2020-01-02T20:12:48.014325
2682,70,198,synthetic,real,2020-01-02T20:12:48.014325
2683,36,134,real,synthetic,2020-01-02T20:12:48.014325
2684,119,225,synthetic,real,2020-01-02T20:12:48.014325
2685,92,133,real,synthetic,2020-01-02T20:12:48.014325
2686,84,164,synthetic,synthetic,2020-01-02T20:12:48.014325
2687,66,189,synthetic,synthetic,2020-01-02T20:12:48.014325
2688,29,132,real,real,2020-01-02T20:12:48.014325
2689,37,244,real,real,2020-01-02T20:12:48.014325
2690,47,172,synthetic,synthetic,2020-01-02T20:12:48.014325
2691,96,213,real,synthetic,2020-01-02T20:12:48.014325
2692,95,194,real,real,2020-01-02T20:12:48.014325
2693,52,180,real,real,2020-01-02T20:12:48.014325
2694,4,241,synthetic,synthetic,2020-01-02T20:12:48.014325
2695,72,244,synthetic,real,2020-01-02T20:12:48.014325
2696,57,244,synthetic,synthetic,2020-01-02T20:12:48.014325
2697,43,187,real,synthetic,2020-01-02T20:12:48.014325
2698,7,233,real,real,2020-01-02T20:12:48.014325
2699,80,176,real,synthetic,2020-01-02T20:12:48.014325
2700,45,222,synthetic,synthetic,2020-01-02T20:12:48.014325
2701,60,238,real,real,2020-01-02T20:12:48.014325
2702,62,223,synthetic,synthetic,2020-01-02T20:12:48.014325
2703,2,145,real,real,2020-01-02T20:12:48.014325
2704,1,155,synthetic,real,2020-01-02T20:12:48.014325
2705,112,187,synthetic,real,2020-01-02T20:12:48.014325
2706,30,215,real,real,2020-01-02T20:12:48.014325
2707,64,222,synthetic,synthetic,2020-01-02T20:12:48.014325
2708,97,206,synthetic,real,2020-01-02T20:12:48.014325
2709,50,210,real,synthetic,2020-01-02T20:12:48.014325
2710,13,244,real,synthetic,2020-01-02T20:12:48.014325
2711,109,245,synthetic,synthetic,2020-01-02T20:12:48.014325
2712,98,161,real,real,2020-01-02T20:12:48.014325
2713,29,146,real,synthetic,2020-01-02T20:12:48.014325
2714,47,239,synthetic,synthetic,2020-01-02T20:12:48.014325
2715,46,161,synthetic,real,2020-01-02T20:12:48.014325
2716,30,233,real,synthetic,2020-01-02T20:12:48.014325
2717,46,193,real,synthetic,2020-01-02T20:12:48.014325
2718,98,174,real,real,2020-01-02T20:12:48.014325
2719,103,233,real,real,2020-01-02T20:12:48.014325
2720,8,220,synthetic,synthetic,2020-01-02T20:12:48.014325
2721,76,243,real,synthetic,2020-01-02T20:12:48.014325
2722,6,202,real,synthetic,2020-01-02T20:12:48.014325
2723,108,130,synthetic,synthetic,2020-01-02T20:12:48.014325
2724,114,228,synthetic,real,2020-01-02T20:12:48.014325
2725,72,139,real,real,2020-01-02T20:12:48.014325
2726,91,188,real,synthetic,2020-01-02T20:12:48.014325
2727,53,231,synthetic,synthetic,2020-01-02T20:12:48.014325
2728,107,229,synthetic,real,2020-01-02T20:12:48.014325
2729,107,218,synthetic,synthetic,2020-01-02T20:12:48.014325
2730,4,129,real,synthetic,2020-01-02T20:12:48.014325
2731,77,167,real,synthetic,2020-01-02T20:12:48.014325
2732,99,164,synthetic,synthetic,2020-01-02T20:12:48.014325
2733,98,200,real,synthetic,2020-01-02T20:12:48.014325
2734,106,121,real,synthetic,2020-01-02T20:12:48.014325
2735,83,188,synthetic,real,2020-01-02T20:12:48.014325
2736,90,236,synthetic,real,2020-01-02T20:12:48.014325
2737,85,185,real,synthetic,2020-01-02T20:12:48.014325
2738,74,162,real,synthetic,2020-01-02T20:12:48.014325
2739,33,163,real,synthetic,2020-01-02T20:12:48.014325
2740,103,152,synthetic,synthetic,2020-01-02T20:12:48.014325
2741,78,165,synthetic,synthetic,2020-01-02T20:12:48.014325
2742,17,192,real,synthetic,2020-01-02T20:12:48.014325
2743,60,225,synthetic,real,2020-01-02T20:12:48.014325
2744,51,246,real,synthetic,2020-01-02T20:12:48.014325
2745,99,132,synthetic,real,2020-01-02T20:12:48.014325
2746,92,123,real,synthetic,2020-01-02T20:12:48.014325
2747,76,198,real,synthetic,2020-01-02T20:12:48.014325
2748,18,147,real,synthetic,2020-01-02T20:12:48.014325
2749,72,128,real,synthetic,2020-01-02T20:12:48.014325
2750,48,168,real,real,2020-01-02T20:12:48.014325
2751,111,129,synthetic,real,2020-01-02T20:12:48.014325
2752,83,211,real,real,2020-01-02T20:12:48.014325
2753,47,128,synthetic,real,2020-01-02T20:12:48.014325
2754,84,132,synthetic,real,2020-01-02T20:12:48.014325
2755,83,148,synthetic,real,2020-01-02T20:12:48.014325
2756,71,228,synthetic,real,2020-01-02T20:12:48.014325
2757,41,136,real,real,2020-01-02T20:12:48.014325
2758,98,228,real,real,2020-01-02T20:12:48.014325
2759,94,172,synthetic,real,2020-01-02T20:12:48.014325
2760,1,178,synthetic,synthetic,2020-01-02T20:12:48.014325
2761,64,237,synthetic,synthetic,2020-01-02T20:12:48.014325
2762,83,172,real,synthetic,2020-01-02T20:12:48.014325
2763,65,121,synthetic,synthetic,2020-01-02T20:12:48.014325
2764,100,240,real,synthetic,2020-01-02T20:12:48.014325
2765,81,214,synthetic,real,2020-01-02T20:12:48.014325
2766,28,245,synthetic,real,2020-01-02T20:12:48.014325
2767,25,195,synthetic,synthetic,2020-01-02T20:12:48.014325
2768,5,234,real,synthetic,2020-01-02T20:12:48.014325
2769,60,218,synthetic,real,2020-01-02T20:12:48.014325
2770,44,210,synthetic,real,2020-01-02T20:12:48.014325
2771,84,202,real,synthetic,2020-01-02T20:12:48.014325
2772,100,164,real,synthetic,2020-01-02T20:12:48.014325
2773,32,204,real,real,2020-01-02T20:12:48.014325
2774,107,159,synthetic,real,2020-01-02T20:12:48.014325
2775,120,166,real,real,2020-01-02T20:12:48.014325
2776,63,127,real,synthetic,2020-01-02T20:12:48.014325
2777,99,189,synthetic,synthetic,2020-01-02T20:12:48.014325
2778,65,170,real,synthetic,2020-01-02T20:12:48.014325
2779,36,177,real,synthetic,2020-01-02T20:12:48.014325
2780,30,191,synthetic,real,2020-01-02T20:12:48.014325
2781,40,170,real,real,2020-01-02T20:12:48.014325
2782,37,124,synthetic,synthetic,2020-01-02T20:12:48.014325
2783,14,241,synthetic,real,2020-01-02T20:12:48.014325
2784,33,142,real,real,2020-01-02T20:12:48.014325
2785,6,122,synthetic,synthetic,2020-01-02T20:12:48.014325
2786,32,159,synthetic,real,2020-01-02T20:12:48.014325
2787,107,200,synthetic,real,2020-01-02T20:12:48.014325
2788,39,226,real,real,2020-01-02T20:12:48.014325
2789,16,217,real,real,2020-01-02T20:12:48.014325
2790,108,160,synthetic,synthetic,2020-01-02T20:12:48.014325
2791,108,149,synthetic,real,2020-01-02T20:12:48.014325
2792,27,135,synthetic,synthetic,2020-01-02T20:12:48.014325
2793,29,232,real,synthetic,2020-01-02T20:12:48.014325
2794,19,175,synthetic,synthetic,2020-01-02T20:12:48.014325
2795,59,140,synthetic,real,2020-01-02T20:12:48.014325
2796,118,146,synthetic,real,2020-01-02T20:12:48.014325
2797,56,222,synthetic,real,2020-01-02T20:12:48.014325
2798,73,121,real,synthetic,2020-01-02T20:12:48.014325
2799,66,165,real,real,2020-01-02T20:12:48.014325
2800,38,204,synthetic,real,2020-01-02T20:12:48.014325
2801,26,159,synthetic,real,2020-01-02T20:12:48.014325
2802,32,171,real,synthetic,2020-01-02T20:12:48.014325
2803,28,236,synthetic,real,2020-01-02T20:12:48.014325
2804,93,136,real,real,2020-01-02T20:12:48.014325
2805,4,134,real,synthetic,2020-01-02T20:12:48.014325
2806,109,213,real,real,2020-01-02T20:12:48.014325
2807,54,148,real,synthetic,2020-01-02T20:12:48.014325
2808,83,184,real,synthetic,2020-01-02T20:12:48.014325
2809,58,210,real,synthetic,2020-01-02T20:12:48.014325
2810,31,164,synthetic,real,2020-01-02T20:12:48.014325
2811,117,248,synthetic,synthetic,2020-01-02T20:12:48.014325
2812,101,191,real,real,2020-01-02T20:12:48.014325
2813,23,183,real,synthetic,2020-01-02T20:12:48.014325
2814,48,177,real,real,2020-01-02T20:12:48.014325
2815,69,199,real,synthetic,2020-01-02T20:12:48.014325
2816,44,171,synthetic,real,2020-01-02T20:12:48.014325
2817,70,241,synthetic,synthetic,2020-01-02T20:12:48.014325
2818,103,226,synthetic,synthetic,2020-01-02T20:12:48.014325
2819,106,212,synthetic,synthetic,2020-01-02T20:12:48.014325
